"","Fecha","Folio","Nombre","Descripcion","Cantidad","Unidad","ClaveUnidad","ValorUnitario","ClaveProdServ","TipoCambio","Importe","SubTotal","Total","Moneda","Material","Marca","Clave","Unds","Fruta","Embalaje","Dolar","Unitario_real","Unitario_iva"
"871",2018-04-06,4443,"NAMINSA S.A. DE C.V.","Clamshell 4x4 3407",36000,"PIEZAS","H87",0.04072,"24112902",18.2244,1465.92,1465.92,1700.47,"USD","CLAMS",NA,"3407",NA,NA,"4.4OZ",18.2244,0.04072,0.0472352
"872",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACAS DE UNICEL DE 1*1.2*2CM",75,NA,"H87",3.31308669243512,"30141514",NA,248.481501932634,74143,86005.88,"MXN","UNICEL",NA,NA,NA,NA,NA,18.11,3.31308669243512,3.84318056322474
"873",2018-04-07,222,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTAS TERMICAS DE 1.80 MTS",80,NA,"H87",26.5,"13111300",18.11,2120,2120,2459.2,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,18.11,26.5,30.74
"874",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS DE CARTON DE 1.00 MTS ALAS 4,",700,NA,"H87",0.71507454445058,"24141508",NA,500.552181115406,74143,86005.88,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.11,0.71507454445058,0.829486471562673
"875",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLOS DE CINTA ADHESIVA 48*150 NATURAL",36,NA,"H87",1.32523467697405,"31201500",NA,47.7084483710657,74143,86005.88,"MXN","MASKING",NA,NA,NA,NA,NA,18.11,1.32523467697405,1.53727222528989
"876",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS PLASTICOS DE 2.00 MTS",1000,NA,"H87",0.37548315847598,"13102022",NA,375.48315847598,74143,86005.88,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.11,0.37548315847598,0.435560463832137
"877",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","KILOS DE CINTURON PORTA GEL(6 ROLLOS)",81.15,NA,"KGM",3.31308669243512,"24111503",NA,268.85698509111,74143,86005.88,"MXN","GEL",NA,NA,NA,NA,NA,18.11,3.31308669243512,3.84318056322474
"878",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BOLSAS DE GEL REFRIGERANTE",500,NA,"H87",0.298177802319161,"78121500",NA,149.08890115958,74143,86005.88,"MXN","GEL",NA,NA,NA,NA,NA,18.11,0.298177802319161,0.345886250690226
"879",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLOS DE FLEJE VERDE LISO DE 1/2",7,NA,"H87",39.2048591938156,"31151904",NA,274.434014356709,74143,86005.88,"MXN","FLEJE",NA,NA,NA,NA,NA,18.11,39.2048591938156,45.4776366648261
"880",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMAS PLASTICAS",146,NA,"H87",11.5958034235229,"24112702",NA,1692.98729983435,74143,86005.88,"MXN","TARIMA",NA,NA,NA,NA,NA,18.11,11.5958034235229,13.4511319712866
"881",2018-04-07,221,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS DE CARTON DE 1.50 MTS ALAS 4,",500,NA,"H87",1.07288790723357,"24141508",NA,536.443953616786,74143,86005.88,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.11,1.07288790723357,1.24454997239094
"882",2018-04-11,424589,"INTERNATIONAL PAPER MEXICO COMPANY S DE RL DE CV","CAJA 6 ONZAS 2",23690,"Pieza","H87",0.34,"24112505",18.2753,8125.67,8125.67,9425.78,"USD","CAJAS",NA,NA,NA,NA,"12X6OZ",18.2753,0.343,0.39788
"883",2018-04-11,424594,"INTERNATIONAL PAPER MEXICO COMPANY S DE RL DE CV","CAJA 6 ONZAS",3240,"Pieza","H87",0.34,"24112505",18.2753,1111.32,1111.32,1289.13,"USD","CAJAS",NA,NA,NA,NA,"12X6OZ",18.2753,0.343,0.39788
"884",2018-04-12,4458,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",48000,"PIEZAS","H87",0.03576,"24112902",18.2882,1716.48,7565.1,8775.52,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",18.2654666666667,0.03576,0.0414816
"885",2018-04-12,4922,"PENPACK S DE RL DE CV","6 OZ BB ALPASA CONV",31968,"CAJA","XBX",20.86,"13101900",18.22,1501.92,9011.52,10453.37,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",18.2654666666667,0.046981981981982,0.0544990990990991
"886",2018-04-12,4458,"NAMINSA S.A. DE C.V.","CLAM C/PN 3705A",18000,"PIEZAS","H87",0.05068,"24112902",18.2882,912.24,7565.1,8775.52,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",18.2654666666667,0.05068,0.0587888
"887",2018-04-12,4458,"NAMINSA S.A. DE C.V.","PAD 4X4  7X7 CM NEGRO",36000,"PIEZAS","H87",0.0042,"11162100",18.2882,151.2,7565.1,8775.52,"USD","PADS",NA,NA,NA,NA,"4.4OZ",18.2654666666667,0.0042,0.004872
"888",2018-04-12,4458,"NAMINSA S.A. DE C.V.","Clamshell 4x4 3407",24000,"PIEZAS","H87",0.03923,"24112902",18.2882,941.52,7565.1,8775.52,"USD","CLAMS",NA,"3407",NA,NA,"4.4OZ",18.2654666666667,0.03923,0.0455068
"889",2018-04-12,4922,"PENPACK S DE RL DE CV","6OZ ALPASA BLUEBERRIES ALPASA FARMS",127872,"CAJA","XBX",20.86,"13101900",18.22,6007.68,9011.52,10453.37,"USD","CLAMS","ALPASA",NA,NA,"ARANDANO","6OZ",18.2654666666667,0.046981981981982,0.0544990990990991
"890",2018-04-12,4458,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ  NP 5X5 900 UNDS
material etiquetado alpasa arand",27000,"PIEZAS","H87",0.04818,"24112902",18.2882,1300.86,7565.1,8775.52,"USD","CLAMS","ALPASA","3720",900,"ARANDANO","6OZ",18.2654666666667,0.04818,0.0558888
"891",2018-04-12,4458,"NAMINSA S.A. DE C.V.","CLAM C/PN 3705A
material en bco",12000,"PIEZAS","H87",0.05068,"24112902",18.2882,608.16,7565.1,8775.52,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",18.2654666666667,0.05068,0.0587888
"892",2018-04-12,4921,"PENPACK S DE RL DE CV","6OZ ALPASA BLUEBERRIES ALPASA FARMS",31968,"CAJA","XBX",20.86,"13101900",18.22,1501.92,9011.52,10453.37,"USD","CLAMS","ALPASA",NA,NA,"ARANDANO","6OZ",18.2654666666667,0.046981981981982,0.0544990990990991
"893",2018-04-12,4244,"Abacart Agricola, S. de P.R. de R.L.","TERMOGRAFO TEMPAK SINGLE USE BTP / MINI 60D",25,"PIEZA","H87",14.5,"41112207",18.2882,362.5,362.5,420.5,"USD","TERMOGRAFO",NA,NA,NA,NA,NA,18.2654666666667,14.5,16.82
"894",2018-04-12,4458,"NAMINSA S.A. DE C.V.","Clamshell 4x4 3407
material etiquetado de rougue",27000,"PIEZAS","H87",0.04072,"24112902",18.2882,1099.44,7565.1,8775.52,"USD","CLAMS",NA,"3407",NA,"ZARZAMORA","4.4OZ",18.2654666666667,0.04072,0.0472352
"895",2018-04-12,4458,"NAMINSA S.A. DE C.V.","PAD 4X4  7X7 CM NEGRO",144000,"PIEZAS","H87",0.0042,"11162100",18.2882,604.8,7565.1,8775.52,"USD","PADS",NA,NA,NA,NA,"4.4OZ",18.2654666666667,0.0042,0.004872
"896",2018-04-12,4922,"PENPACK S DE RL DE CV","6 OZ BB ALPASA ORG",31968,"CAJA","XBX",20.86,"13101900",18.22,1501.92,9011.52,10453.37,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",18.2654666666667,0.046981981981982,0.0544990990990991
"897",2018-04-12,4921,"PENPACK S DE RL DE CV","6 OZ BB ALPASA CONV",159840,"CAJA","XBX",20.86,"13101900",18.22,7509.6,9011.52,10453.37,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",18.2654666666667,0.046981981981982,0.0544990990990991
"898",2018-04-12,4458,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",57600,"PIEZAS","H87",0.004,"11162100",18.2882,230.4,7565.1,8775.52,"USD","PADS",NA,NA,28800,NA,NA,18.2654666666667,0.004,0.00464
"899",2018-04-16,4464,"NAMINSA S.A. DE C.V.","CLAMS.4007 ARANDANOS 18OZ 300 UNDS",19500,"PIEZAS","H87",0.11018,"24112902",18.1353,2148.51,2299.71,2667.66,"USD","CLAMS",NA,"4007",300,"ARANDANO","18OZ",18.12775,0.11018,0.1278088
"900",2018-04-16,245,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BOLSAS DE GEL REFRIGERANTE",500,NA,"H87",0.297885838010785,"78121500",NA,148.942919005392,47914.6,55580.94,"MXN","GEL",NA,NA,NA,NA,NA,18.12775,0.297885838010785,0.34554757209251
"901",2018-04-16,4472,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",240000,"PIEZAS","H87",0.03576,"24112902",18.1353,8582.4,8582.4,9955.58,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",18.12775,0.03576,0.0414816
"902",2018-04-16,245,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMAS PLASTICAS",120,NA,"H87",11.584449255975,"24112702",NA,1390.13391071699,47914.6,55580.94,"MXN","TARIMA",NA,NA,NA,NA,NA,18.12775,11.584449255975,13.4379611369309
"903",2018-04-16,245,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACAS DE UNICEL DE 1*1.2*2CM",50,NA,"H87",3.30984264456427,"30141514",NA,165.492132228214,47914.6,55580.94,"MXN","UNICEL",NA,NA,NA,NA,NA,18.12775,3.30984264456427,3.83941746769456
"904",2018-04-16,2736,"International Baskets S.A. de C.V.","6 OZ # 2 BLACKBERRIES- DEL MONTE

REM11709//LOS REYES",187200,"PIEZAS","H87",0.046,"24121807",18.1353,8611.2,19872,23051.52,"USD","CLAMS","DEL MONTE",NA,NA,"ZARZAMORA","6OZ",18.12775,0.046,0.05336
"905",2018-04-16,245,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS PLASTICOS DE 2.00 MTS",600,NA,"H87",0.375115499717284,"13102022",NA,225.069299830371,47914.6,55580.94,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.12775,0.375115499717284,0.43513397967205
"906",2018-04-16,245,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLOS DE FLEJE VERDE LISO DE 1/2",2,NA,"H87",39.1664712940106,"31151904",NA,78.3329425880211,47914.6,55580.94,"MXN","FLEJE",NA,NA,NA,NA,NA,18.12775,39.1664712940106,45.4331067010523
"907",2018-04-16,245,"ARELY ALEJANDRA NUÑEZ MARTINEZ","KILOS DE CINTURON PORTA GEL(9 ROLLOS)",127.16,NA,"KGM",3.30984264456427,"24111503",NA,420.879590682793,47914.6,55580.94,"MXN","GEL",NA,NA,NA,NA,NA,18.12775,3.30984264456427,3.83941746769456
"908",2018-04-16,245,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS DE CARTON DE 1.0 MTS, ALAS 4,",300,NA,"H87",0.714374370785122,"24141508",NA,214.312311235537,47914.6,55580.94,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.12775,0.714374370785122,0.828674270110742
"909",2018-04-16,2736,"International Baskets S.A. de C.V.","6 OZ #2 BLACKBERRY ALPASA FARMS",244800,"PIEZAS","H87",0.046,"24121807",18.1353,11260.8,19872,23051.52,"USD","CLAMS","ALPASA",NA,NA,"ZARZAMORA","6OZ",18.12775,0.046,0.05336
"910",2018-04-16,246,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTAS TERMICAS DE 1.80 MTS",90,NA,"H87",26.5,"13111300",18.09,2385,2385,2766.6,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,18.12775,26.5,30.74
"911",2018-04-16,4464,"NAMINSA S.A. DE C.V.","PAD 4X4  7X7 CM NEGRO",36000,"PIEZAS","H87",0.0042,"11162100",18.1353,151.2,2299.71,2667.66,"USD","PADS",NA,NA,NA,NA,"4.4OZ",18.12775,0.0042,0.004872
"912",2018-04-17,2884,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA GENERICA ALPASA FARMS 6OZ, ESTA FACTURA AVALA LA REMISION 12303",18900,"PIEZA","H87",0.313,"24121503",18.0394,5915.7,5915.7,6862.21,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",18.0394,0.313,0.36308
"913",2018-04-17,2883,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ, ESTA FACTURA AVALA LA REMISION 12304",13644,"PIEZA","H87",0.313,"24121503",18.0394,4270.572,4270.57,4953.86,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",18.0394,0.313,0.36308
"914",2018-04-18,4491,"NAMINSA S.A. DE C.V.","CLAM C/PN 3705A",24000,"PIEZAS","H87",0.04868,"24112902",18.0394,1168.32,2109.84,2447.41,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",18.0394,0.04868,0.0564688
"915",2018-04-18,4491,"NAMINSA S.A. DE C.V.","Clamshell 4x4 3407",24000,"PIEZAS","H87",0.03923,"24112902",18.0394,941.52,2109.84,2447.41,"USD","CLAMS",NA,"3407",NA,NA,"4.4OZ",18.0394,0.03923,0.0455068
"916",2018-04-19,80506,"COOL PAK AG PACKAGING S DE RL DE CV","7575215CMSCPETCLBLKGENIC 18OZ BLK CMS 330/CS 18/PL",660,"CASE","XBX",45.54,"24121503",18.2753,91.08,2873.16,3332.86,"USD","CLAMS",NA,NA,NA,NA,"18OZ",18.2753,0.138,0.16008
"917",2018-04-19,80506,"COOL PAK AG PACKAGING S DE RL DE CV","7575215CMSCPETMXBLKCLPAK 18OZ BLK CMS 420/CS 24/PL",20160,"CASE","XBX",57.96,"24121503",18.2753,2782.08,2873.16,3332.86,"USD","CLAMS",NA,NA,NA,NA,"18OZ",18.2753,0.138,0.16008
"918",2018-04-20,80611,"COOL PAK AG PACKAGING S DE RL DE CV","CORRGTEINLKBLKGENIP2900NA 34736 INTERLOCK BLK GEN UNIV",550,"Each","H87",1.4,"24112500",18.0394,770,770,893.2,"USD","INTERLOCK",NA,NA,NA,NA,NA,18.0394,1.4,1.624
"919",2018-04-21,2001686,"Logistics Interoceanica de Carga SA de CV","CAJA CARTON  PUNNET BLACK BERRIES 7.9 OZ / 5.3 OZ",17904,NA,"H87",0.3665,"14121500",18.2819,6561.82,6561.82,7611.71,"USD","CAJAS","PUNNET",NA,NA,"ZARZAMORA","12X150G",18.2812666666667,0.366500223413762,0.425140259159964
"920",2018-04-21,261,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS PLASTICOS DE 2.00 MTS",500,NA,"H87",0.371965472851991,"13102022",NA,185.982736425995,61456,71288.96,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.2812666666667,0.371965472851991,0.431479948508309
"921",2018-04-21,261,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMAS PLASTICAS",180,NA,"H87",11.4871690145468,"24112702",NA,2067.69042261842,61456,71288.96,"MXN","TARIMA",NA,NA,NA,NA,NA,18.2812666666667,11.4871690145468,13.3251160568742
"922",2018-04-21,262,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTAS TERMICAS DE 1.80 MTS",90,NA,"H87",26.5,"13111300",18.28,2385,2594.7,3009.85,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,18.2812666666667,26.5,30.74
"923",2018-04-21,261,"ARELY ALEJANDRA NUÑEZ MARTINEZ","KILOS DE CINTURON PORTA GEL(4 ROLLOS)",66.35,NA,"KGM",3.28204828987051,"24111503",NA,217.763904032908,61456,71288.96,"MXN","GEL",NA,NA,NA,NA,NA,18.2812666666667,3.28204828987051,3.80717601624979
"924",2018-04-21,261,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACAS DE UNICEL DE 1*1.2*2CM",25,NA,"H87",3.28204828987051,"30141514",NA,82.0512072467626,61456,71288.96,"MXN","UNICEL",NA,NA,NA,NA,NA,18.2812666666667,3.2820482898705,3.80717601624979
"925",2018-04-21,262,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASES TERMICAS",30,NA,"H87",6.99,"13111300",18.28,209.7,2594.7,3009.85,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,18.2812666666667,6.99,8.1084
"926",2018-04-21,4276,"Abacart Agricola, S. de P.R. de R.L.","BOLSA PLAST NEGRA BAS-GDE 90 X 1200 CMS x Kilogramo 11 PZAS",5.12,"KILOGRAMO","KGM",1.58905838034564,"47121701",NA,8.13619771058898,148.74,172.54,"MXN","BOLSAS NEGRAS",NA,NA,NA,NA,NA,18.2812666666667,1.58910111534941,1.84335729380532
"927",2018-04-21,261,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLOS DE FLEJE VERDE",5,NA,"H87",38.8375714301343,"31151904",NA,194.187857150672,61456,71288.96,"MXN","FLEJE",NA,NA,NA,NA,NA,18.2812666666667,38.8375714301343,45.0515828589558
"928",2018-04-21,4503,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",60000,"PIEZAS","H87",0.03923,"24112902",18.2819,2353.8,6645,7708.2,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",18.2812666666667,0.03923,0.0455068
"929",2018-04-21,261,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS DE CARTON DE 1.00 MTS/ALAS 4,",500,NA,"H87",0.708375422563717,"24141508",NA,354.187711281859,61456,71288.96,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.2812666666667,0.708375422563717,0.821715490173912
"930",2018-04-21,4277,"Abacart Agricola, S. de P.R. de R.L.","ETIQ X PIST GS BCA 8 GS 8 DIG - PAQ C/10 ROLLOS-10,000 ET - USD",100,"PAQUETE","XPK",3.42,"14111537",18.2819,342,342,396.72,"USD","TRAZABILIDAD",NA,NA,NA,NA,NA,18.2812666666667,3.42,3.9672
"931",2018-04-21,261,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS DE CARTON DE 1.50 MTS/ALAS 4,",200,NA,"H87",1.06283663786973,"24141508",NA,212.567327573946,61456,71288.96,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.2812666666667,1.06283663786973,1.23289049992889
"932",2018-04-21,261,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLOS DE CINTA ADHESIVA NATURAL",36,NA,"H87",1.3128193159482,"31201500",NA,47.2614953741353,61456,71288.96,"MXN","MASKING",NA,NA,NA,NA,NA,18.2812666666667,1.3128193159482,1.52287040649991
"933",2018-04-21,4503,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",120000,"PIEZAS","H87",0.03576,"24112902",18.2819,4291.2,6645,7708.2,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",18.2812666666667,0.03576,0.0414816
"934",2018-04-22,47134,"BIO PAPPEL S.A.B. DE C.V.","EXTERIOR  PARTE DE: CAJA BERRIES 12 ONZAS",17600,"MILLAR","MIL",422.75,"14121500",18.2819,7440.4,9690.65,11241.15,"USD","CAJAS",NA,NA,NA,NA,"8X12OZ",18.2819,0.42275,0.49039
"935",2018-04-22,47134,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK GENERICO",1100,"MILLAR","MIL",800,"14121500",18.2819,880,9690.65,11241.15,"USD","INTERLOCK",NA,NA,NA,NA,NA,18.2819,0.8,0.928
"936",2018-04-22,47138,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK GENERICO",1000,"MILLAR","MIL",800,"14121500",18.2819,800,800,928,"USD","INTERLOCK",NA,NA,NA,NA,NA,18.2819,0.8,0.928
"937",2018-04-22,47136,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK GENERICO",1100,"MILLAR","MIL",800,"14121500",18.2819,880,880,1020.8,"USD","INTERLOCK",NA,NA,NA,NA,NA,18.2819,0.8,0.928
"938",2018-04-22,47135,"BIO PAPPEL S.A.B. DE C.V.","EXTERIOR  PARTE DE: CAJA BERRIES 12 ONZAS",17600,"MILLAR","MIL",422.75,"14121500",18.2819,7440.4,7440.4,8630.86,"USD","CAJAS",NA,NA,NA,NA,"8X12OZ",18.2819,0.42275,0.49039
"939",2018-04-22,47134,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK GENERICO",1000,"MILLAR","MIL",800,"14121500",18.2819,800,9690.65,11241.15,"USD","INTERLOCK",NA,NA,NA,NA,NA,18.2819,0.8,0.928
"940",2018-04-22,47134,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK PARA CAJA PUNET CAT  1",900,"MILLAR","MIL",633.61,"14121500",18.2819,570.25,9690.65,11241.15,"USD","INTERLOCK","PUNNET",NA,NA,"ZARZAMORA","PUNNET",18.2819,0.633611111111111,0.734988888888889
"941",2018-04-22,47137,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK PARA CAJA PUNET CAT  1",900,"MILLAR","MIL",633.61,"14121500",18.2819,570.25,570.25,661.49,"USD","INTERLOCK","PUNNET",NA,NA,"ZARZAMORA","PUNNET",18.2819,0.633611111111111,0.734988888888889
"942",2018-04-23,2756,"International Baskets S.A. de C.V.","6 OZ # 2 BLACKBERRIES- DEL MONTE

REM11721//LOS REYES",201600,"PIEZAS","H87",0.046,"24121807",18.2819,9273.6,9273.6,10757.38,"USD","CLAMS","DEL MONTE",NA,NA,"ZARZAMORA","6OZ",18.2819,0.046,0.05336
"943",2018-04-24,270,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTAS TERMICAS DE 1.80 MTS",20,NA,"H87",26.5,"13111300",18.86,530,530,614.8,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,18.86,26.5,30.74
"944",2018-04-24,269,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS PLASTICOS DE 2.00 MTS",300,NA,"H87",0.360551431601273,"13102022",NA,108.165429480382,25719,29834.04,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.86,0.360551431601273,0.418239660657476
"945",2018-04-24,269,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS DE CARTON DE 1.0 MTS ALAS 4,",300,NA,"H87",0.686638388123012,"24141508",NA,205.991516436904,25719,29834.04,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.86,0.686638388123012,0.796500530222694
"946",2018-04-24,269,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACAS DE UNICEL DE 1*1.2*2CM",75,NA,"H87",3.1813361611877,"30141514",NA,238.600212089077,25719,29834.04,"MXN","UNICEL",NA,NA,NA,NA,NA,18.86,3.1813361611877,3.69034994697773
"947",2018-04-24,269,"ARELY ALEJANDRA NUÑEZ MARTINEZ","KILOS DE CINTURON PORTAGEL(2 ROLLOS)",34.9,NA,"KGM",3.1813361611877,"24111503",NA,111.028632025451,25719,29834.04,"MXN","GEL",NA,NA,NA,NA,NA,18.86,3.1813361611877,3.69034994697773
"948",2018-04-24,269,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BOLSAS DE GEL REFRIGERANTE(10 CAJAS)",500,NA,"H87",0.286320254506893,"78121500",NA,143.160127253446,25719,29834.04,"MXN","GEL",NA,NA,NA,NA,NA,18.86,0.286320254506893,0.332131495227996
"949",2018-04-24,269,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMAS PLASTICAS",50,NA,"H87",11.1346765641569,"24112702",NA,556.733828207847,25719,29834.04,"MXN","TARIMA",NA,NA,NA,NA,NA,18.86,11.1346765641569,12.9162248144221
"950",2018-04-25,5010,"PENPACK S DE RL DE CV","6OZ ALPASA BLUEBERRIES ALPASA FARMS",75480,"CAJA","XBX",20.86,"13101900",18.22,3546.2,8802.92,10211.38,"USD","CLAMS","ALPASA",NA,NA,"ARANDANO","6OZ",18.5646666666667,0.046981981981982,0.0544990990990991
"951",2018-04-25,4535,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 9.5X14 9360 UNDS NEGROS",28080,"PIEZAS","H87",0.012,"11162100",18.8628,336.96,4070.93,4722.27,"USD","PADS",NA,NA,9360,NA,NA,18.5646666666667,0.012,0.01392
"952",2018-04-25,4535,"NAMINSA S.A. DE C.V.","CLAMS.3903 MORA 12 OZ 1 PINTA
material en bco",10400,"PIEZAS","H87",0.08508,"24112902",18.8628,884.83,4070.93,4722.27,"USD","CLAMS",NA,"3903",NA,"ZARZAMORA","12OZ",18.5646666666667,0.0850798076923077,0.0986925769230769
"953",2018-04-25,5011,"PENPACK S DE RL DE CV","6 OZ BB ALPASA CONV",191808,"CAJA","XBX",20.86,"13101900",18.22,9011.52,9011.52,10453.36,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",18.5646666666667,0.046981981981982,0.0544990990990991
"954",2018-04-25,84887,"NOVATEC PAGANI SA DE CV","TAR NOVAPAL 130 1.2X1X0.13 CAL S/CEJA",400,"PZ","H87",9.41412001292778,"24112702",1,3765.64800517111,69908,81093.28,"MXN","TARIMA",NA,NA,NA,NA,NA,18.5646666666667,9.41412001292778,10.9203792149962
"955",2018-04-25,4535,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS
material etiquetado",7200,"PIEZAS","H87",0.11018,"24112902",18.8628,793.3,4070.93,4722.27,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",18.5646666666667,0.110180555555556,0.127809444444444
"956",2018-04-25,5010,"PENPACK S DE RL DE CV","6 OZ BB ALPASA CONV",15984,"CAJA","XBX",20.86,"13101900",18.22,750.96,8802.92,10211.38,"USD","CLAMS","ALPASA",NA,NA,NA,"6OZ",18.5646666666667,0.046981981981982,0.0544990990990991
"957",2018-04-25,4535,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 13X13 15.000 UNDS NEGROS",15000,"PIEZAS","H87",0.013,"11162100",18.8628,195,4070.93,4722.27,"USD","PADS",NA,NA,15000,NA,NA,18.5646666666667,0.013,0.01508
"958",2018-04-25,4535,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ  NP 5X5 900 UNDS
material etiquetado",18000,"PIEZAS","H87",0.04818,"24112902",18.8628,867.24,4070.93,4722.27,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",18.5646666666667,0.04818,0.0558888
"959",2018-04-25,80906,"COOL PAK AG PACKAGING S DE RL DE CV","7575215CMSCPETMXBLKCLPAK 18OZ BLK CMS 420/CS 24/PL",20160,"CASE","XBX",57.96,"24121503",18.0333,2782.08,3398.08,3941.77,"USD","CLAMS",NA,NA,NA,NA,"18OZ",18.5646666666667,0.138,0.16008
"960",2018-04-25,4535,"NAMINSA S.A. DE C.V.","PAD 60X75MM NEGRO 24000 UNDS",144000,"PIEZAS","H87",0.004,"47131901",18.8628,576,4070.93,4722.27,"USD","PADS",NA,NA,24000,NA,NA,18.5646666666667,0.004,0.00464
